,minute,open,high,low,close
0,07/28/2022 12:11,0.886411,0.8864559999999999,0.8853866666666667,0.885446
1,07/28/2022 12:12,0.8854126666666667,0.8860816666666667,0.8854126666666667,0.8857160000000001
2,07/28/2022 12:13,0.8857160000000001,0.886667,0.8856743333333332,0.8859036666666666
3,07/28/2022 12:14,0.8859369999999999,0.8869060000000001,0.8855976666666666,0.8867566666666667
4,07/28/2022 12:15,0.8868233333333334,0.8875033333333332,0.8863066666666667,0.886502
5,07/28/2022 12:16,0.8865353333333333,0.8865686666666667,0.8857896666666667,0.886135
6,07/28/2022 12:17,0.8861016666666668,0.8861016666666668,0.8839823333333333,0.884743
7,07/28/2022 12:18,0.8847096666666667,0.8863273333333334,0.8846763333333333,0.8862206666666667
8,07/28/2022 12:19,0.8861873333333333,0.887384,0.8861873333333333,0.8870593333333333
9,07/28/2022 12:20,0.8870593333333333,0.8874206666666667,0.8866953333333333,0.8867876666666668
10,07/28/2022 12:21,0.8867543333333333,0.8867543333333333,0.886012,0.8860480000000001
11,07/28/2022 12:22,0.8860813333333333,0.886758,0.884824,0.884866
12,07/28/2022 12:23,0.884866,0.8864966666666666,0.884672,0.886278
13,07/28/2022 12:24,0.8863113333333333,0.8878849999999999,0.8861536666666666,0.8875326666666666
14,07/28/2022 12:25,0.8875993333333333,0.8891183333333333,0.8872286666666667,0.88776
15,07/28/2022 12:26,0.88776,0.88776,0.8827416666666666,0.883004
16,07/28/2022 12:27,0.883004,0.8839313333333334,0.8795353333333332,0.8795933333333332
17,07/28/2022 12:28,0.8796266666666667,0.8817153333333333,0.8795803333333333,0.8816486666666666
18,07/28/2022 12:29,0.8816486666666666,0.8857590000000001,0.8812763333333334,0.88545
19,07/28/2022 12:30,0.8854166666666666,0.885765,0.8828303333333333,0.882997
20,07/28/2022 12:31,0.882997,0.8837993333333333,0.882028,0.882121
21,07/28/2022 12:32,0.882121,0.882307,0.8800796666666667,0.8802883333333332
22,07/28/2022 12:33,0.8802883333333332,0.880983,0.8798573333333333,0.8808159999999999
23,07/28/2022 12:34,0.8808826666666668,0.8813619999999999,0.8787566666666667,0.8792733333333334
24,07/28/2022 12:35,0.8792733333333334,0.8814733333333334,0.8792399999999999,0.8799843333333334
25,07/28/2022 12:36,0.880051,0.880573,0.8798786666666668,0.8805653333333333
26,07/28/2022 12:37,0.880532,0.880532,0.878602,0.8791706666666667
27,07/28/2022 12:38,0.879104,0.880167,0.876042,0.8769450000000001
28,07/28/2022 12:39,0.8769450000000001,0.8793046666666666,0.8767916666666666,0.8791943333333333
29,07/28/2022 12:40,0.8791943333333333,0.880192,0.879012,0.8797526666666666
30,07/28/2022 12:41,0.8798193333333334,0.8815056666666666,0.8796513333333333,0.8806233333333333
31,07/28/2022 12:42,0.8805900000000001,0.8806566666666665,0.8800199999999999,0.8801609999999999
32,07/28/2022 12:43,0.8801609999999999,0.881202,0.8800840000000001,0.880902
33,07/28/2022 12:44,0.880902,0.8811756666666667,0.8805873333333333,0.8808496666666666
34,07/28/2022 12:45,0.8808163333333333,0.881081,0.8795726666666667,0.8798226666666666
35,07/28/2022 12:46,0.879756,0.879879,0.8765353333333333,0.8772873333333333
36,07/28/2022 12:47,0.8772873333333333,0.8791476666666668,0.8770443333333334,0.8787060000000001
37,07/28/2022 12:48,0.8787393333333333,0.8788536666666666,0.877728,0.877797
38,07/28/2022 12:49,0.8778969999999999,0.878931,0.8778813333333334,0.8786480000000001
39,07/28/2022 12:50,0.8786813333333333,0.8790793333333333,0.8783853333333335,0.8783853333333335
40,07/28/2022 12:51,0.878352,0.8788946666666666,0.8779530000000001,0.8787746666666667
41,07/28/2022 12:52,0.8787413333333333,0.879881,0.8780876666666666,0.8786876666666666
42,07/28/2022 12:53,0.8784543333333333,0.8787790000000001,0.8780013333333333,0.8780536666666666
43,07/28/2022 12:54,0.8780486666666666,0.8786889999999999,0.8774829999999999,0.8782703333333334
44,07/28/2022 12:55,0.8782703333333334,0.8787599999999999,0.8780016666666667,0.8780246666666667
45,07/28/2022 12:56,0.8780246666666667,0.8781370000000001,0.8768803333333334,0.8771986666666667
46,07/28/2022 12:57,0.8771653333333335,0.8783753333333334,0.8770030000000001,0.8781043333333334
47,07/28/2022 12:58,0.8781376666666666,0.8787330000000001,0.8774946666666668,0.877608
48,07/28/2022 12:59,0.8776413333333334,0.878033,0.8766223333333333,0.8766223333333333
49,07/28/2022 13:00,0.8766223333333333,0.8778969999999999,0.8760753333333334,0.8764280000000001
50,07/28/2022 13:01,0.8763946666666667,0.8764913333333332,0.873157,0.8740636666666667
