,minute,open,high,low,close
0,07/28/2022 12:11,23157.0,23157.0,23147.0,23149.0
1,07/28/2022 12:12,23149.0,23153.0,23148.0,23153.0
2,07/28/2022 12:13,23153.0,23165.0,23153.0,23164.0
3,07/28/2022 12:14,23164.0,23164.0,23152.0,23159.0
4,07/28/2022 12:15,23159.0,23167.0,23151.0,23167.0
5,07/28/2022 12:16,23167.0,23170.0,23167.0,23170.0
6,07/28/2022 12:17,23170.0,23175.0,23148.0,23173.0
7,07/28/2022 12:18,23173.0,23192.0,23173.0,23192.0
8,07/28/2022 12:19,23192.0,23211.0,23190.0,23205.0
9,07/28/2022 12:20,23205.0,23228.0,23196.0,23209.0
10,07/28/2022 12:21,23209.0,23213.0,23199.0,23199.0
11,07/28/2022 12:22,23199.0,23200.0,23176.0,23176.0
12,07/28/2022 12:23,23176.0,23186.0,23176.0,23179.0
13,07/28/2022 12:24,23179.0,23182.0,23177.0,23182.0
14,07/28/2022 12:25,23182.0,23182.0,23165.0,23165.0
15,07/28/2022 12:26,23165.0,23165.0,23090.0,23094.0
16,07/28/2022 12:27,23094.0,23101.0,23053.0,23053.0
17,07/28/2022 12:28,23053.0,23080.0,23053.0,23077.0
18,07/28/2022 12:29,23077.0,23121.0,23076.0,23121.0
19,07/28/2022 12:30,23121.0,23122.0,23109.0,23109.0
20,07/28/2022 12:31,23109.0,23109.0,23094.0,23095.0
21,07/28/2022 12:32,23095.0,23097.0,23085.0,23085.0
22,07/28/2022 12:33,23085.0,23085.0,23055.0,23063.0
23,07/28/2022 12:34,23063.0,23063.0,23013.0,23024.0
24,07/28/2022 12:35,23024.0,23040.0,23017.0,23022.0
25,07/28/2022 12:36,23022.0,23038.0,23021.0,23038.0
26,07/28/2022 12:37,23038.0,23038.0,23014.0,23014.0
27,07/28/2022 12:38,23014.0,23038.0,22975.0,22996.0
28,07/28/2022 12:39,22996.0,23027.0,22994.0,23016.0
29,07/28/2022 12:40,23016.0,23033.0,23011.0,23015.0
30,07/28/2022 12:41,23015.0,23043.0,23013.0,23030.0
31,07/28/2022 12:42,23030.0,23033.0,23026.0,23033.0
32,07/28/2022 12:43,23033.0,23042.0,23026.0,23033.0
33,07/28/2022 12:44,23033.0,23051.0,23033.0,23039.0
34,07/28/2022 12:45,23039.0,23039.0,23020.0,23025.0
35,07/28/2022 12:46,23025.0,23025.0,22975.0,22982.0
36,07/28/2022 12:47,22982.0,22993.0,22967.0,22990.0
37,07/28/2022 12:48,22990.0,22993.0,22986.0,22986.0
38,07/28/2022 12:49,22986.0,23007.0,22986.0,23007.0
39,07/28/2022 12:50,23007.0,23013.0,22993.0,22996.0
40,07/28/2022 12:51,22996.0,23003.0,22984.0,22992.0
41,07/28/2022 12:52,22992.0,23004.0,22985.0,22985.0
42,07/28/2022 12:53,22985.0,22992.0,22985.0,22985.0
43,07/28/2022 12:54,22985.0,22992.0,22981.0,22987.0
44,07/28/2022 12:55,22987.0,22987.0,22983.0,22984.0
45,07/28/2022 12:56,22984.0,22984.0,22950.0,22963.0
46,07/28/2022 12:57,22963.0,22969.0,22959.0,22969.0
47,07/28/2022 12:58,22969.0,22976.0,22960.0,22960.0
48,07/28/2022 12:59,22960.0,22970.0,22957.0,22959.0
49,07/28/2022 13:00,22959.0,22959.0,22928.0,22936.0
50,07/28/2022 13:01,22936.0,22936.0,22918.0,22930.0
