,minute,open,high,low,close
0,07/28/2022 12:11,0.88620000,0.88620000,0.88510000,0.88520000
1,07/28/2022 12:12,0.88510000,0.88590000,0.88510000,0.88560000
2,07/28/2022 12:13,0.88560000,0.88660000,0.88550000,0.88560000
3,07/28/2022 12:14,0.88570000,0.88690000,0.88550000,0.88670000
4,07/28/2022 12:15,0.88690000,0.88750000,0.88590000,0.88620000
5,07/28/2022 12:16,0.88630000,0.88640000,0.88550000,0.88600000
6,07/28/2022 12:17,0.88590000,0.88590000,0.88380000,0.88470000
7,07/28/2022 12:18,0.88460000,0.88620000,0.88450000,0.88620000
8,07/28/2022 12:19,0.88610000,0.88720000,0.88610000,0.88670000
9,07/28/2022 12:20,0.88670000,0.88720000,0.88650000,0.88670000
10,07/28/2022 12:21,0.88660000,0.88660000,0.88580000,0.88590000
11,07/28/2022 12:22,0.88600000,0.88670000,0.88470000,0.88480000
12,07/28/2022 12:23,0.88480000,0.88660000,0.88450000,0.88630000
13,07/28/2022 12:24,0.88640000,0.88770000,0.88600000,0.88750000
14,07/28/2022 12:25,0.88770000,0.88900000,0.88700000,0.88710000
15,07/28/2022 12:26,0.88710000,0.88710000,0.88240000,0.88300000
16,07/28/2022 12:27,0.88300000,0.88390000,0.87950000,0.87950000
17,07/28/2022 12:28,0.87960000,0.88150000,0.87950000,0.88130000
18,07/28/2022 12:29,0.88130000,0.88580000,0.88100000,0.88530000
19,07/28/2022 12:30,0.88520000,0.88560000,0.88250000,0.88300000
20,07/28/2022 12:31,0.88300000,0.88360000,0.88180000,0.88180000
21,07/28/2022 12:32,0.88180000,0.88210000,0.88020000,0.88020000
22,07/28/2022 12:33,0.88020000,0.88100000,0.87950000,0.88100000
23,07/28/2022 12:34,0.88120000,0.88130000,0.87850000,0.87920000
24,07/28/2022 12:35,0.87920000,0.88140000,0.87910000,0.87980000
25,07/28/2022 12:36,0.88000000,0.88040000,0.87980000,0.88040000
26,07/28/2022 12:37,0.88030000,0.88030000,0.87830000,0.87920000
27,07/28/2022 12:38,0.87900000,0.88030000,0.87590000,0.87660000
28,07/28/2022 12:39,0.87660000,0.87920000,0.87660000,0.87910000
29,07/28/2022 12:40,0.87910000,0.88020000,0.87900000,0.87960000
30,07/28/2022 12:41,0.87980000,0.88130000,0.87970000,0.88020000
31,07/28/2022 12:42,0.88010000,0.88030000,0.87950000,0.87990000
32,07/28/2022 12:43,0.87990000,0.88100000,0.87980000,0.88060000
33,07/28/2022 12:44,0.88060000,0.88100000,0.88030000,0.88030000
34,07/28/2022 12:45,0.88020000,0.88060000,0.87930000,0.87980000
35,07/28/2022 12:46,0.87960000,0.87970000,0.87630000,0.87730000
36,07/28/2022 12:47,0.87730000,0.87890000,0.87670000,0.87850000
37,07/28/2022 12:48,0.87860000,0.87880000,0.87710000,0.87710000
38,07/28/2022 12:49,0.87740000,0.87870000,0.87740000,0.87850000
39,07/28/2022 12:50,0.87860000,0.87900000,0.87800000,0.87800000
40,07/28/2022 12:51,0.87790000,0.87870000,0.87780000,0.87850000
41,07/28/2022 12:52,0.87840000,0.88020000,0.87780000,0.87900000
42,07/28/2022 12:53,0.87830000,0.87880000,0.87760000,0.87770000
43,07/28/2022 12:54,0.87770000,0.87870000,0.87720000,0.87800000
44,07/28/2022 12:55,0.87800000,0.87870000,0.87790000,0.87790000
45,07/28/2022 12:56,0.87790000,0.87790000,0.87660000,0.87710000
46,07/28/2022 12:57,0.87700000,0.87850000,0.87670000,0.87800000
47,07/28/2022 12:58,0.87810000,0.87880000,0.87700000,0.87700000
48,07/28/2022 12:59,0.87710000,0.87770000,0.87640000,0.87640000
49,07/28/2022 13:00,0.87640000,0.87770000,0.87580000,0.87630000
50,07/28/2022 13:01,0.87620000,0.87640000,0.87300000,0.87390000
