,minute,open,high,low,close
0,07/28/2022 12:11,0.886574,0.886709,0.886002,0.88608
1,07/28/2022 12:12,0.88608,0.886804,0.88608,0.886107
2,07/28/2022 12:13,0.886107,0.887247,0.886107,0.886415
3,07/28/2022 12:14,0.886415,0.887103,0.885893,0.887103
4,07/28/2022 12:15,0.887103,0.88776,0.886839,0.886932
5,07/28/2022 12:16,0.886932,0.886932,0.886159,0.886414
6,07/28/2022 12:17,0.886414,0.886414,0.884315,0.884901
7,07/28/2022 12:18,0.884901,0.886473,0.884901,0.886473
8,07/28/2022 12:19,0.886473,0.887948,0.886473,0.887859
9,07/28/2022 12:20,0.887859,0.887923,0.886967,0.886967
10,07/28/2022 12:21,0.886967,0.886967,0.886152,0.88616
11,07/28/2022 12:22,0.88616,0.887108,0.884966,0.884966
12,07/28/2022 12:23,0.884966,0.886831,0.884922,0.886475
13,07/28/2022 12:24,0.886475,0.887909,0.886475,0.887646
14,07/28/2022 12:25,0.887646,0.889506,0.887415,0.887589
15,07/28/2022 12:26,0.887589,0.887589,0.883125,0.883125
16,07/28/2022 12:27,0.883125,0.883858,0.879979,0.879979
17,07/28/2022 12:28,0.879979,0.881978,0.87994,0.881978
18,07/28/2022 12:29,0.881978,0.886,0.881758,0.885573
19,07/28/2022 12:30,0.885573,0.886068,0.883106,0.883106
20,07/28/2022 12:31,0.883106,0.884038,0.882002,0.882266
21,07/28/2022 12:32,0.882266,0.882524,0.880381,0.880381
22,07/28/2022 12:33,0.880381,0.881181,0.880224,0.88068
23,07/28/2022 12:34,0.88068,0.881724,0.879176,0.879429
24,07/28/2022 12:35,0.879429,0.881811,0.879429,0.87994
25,07/28/2022 12:36,0.87994,0.880892,0.87994,0.880892
26,07/28/2022 12:37,0.880892,0.880892,0.878824,0.879427
27,07/28/2022 12:38,0.879427,0.880305,0.876342,0.87761
28,07/28/2022 12:39,0.87761,0.879793,0.877283,0.879562
29,07/28/2022 12:40,0.879562,0.880576,0.879115,0.880291
30,07/28/2022 12:41,0.880291,0.881908,0.879887,0.88125
31,07/28/2022 12:42,0.88125,0.88125,0.880392,0.880392
32,07/28/2022 12:43,0.880392,0.881544,0.880349,0.881352
33,07/28/2022 12:44,0.881352,0.881636,0.880991,0.881636
34,07/28/2022 12:45,0.881636,0.881636,0.880014,0.880172
35,07/28/2022 12:46,0.880172,0.880172,0.876863,0.877587
36,07/28/2022 12:47,0.877587,0.879622,0.877587,0.879094
37,07/28/2022 12:48,0.879094,0.879094,0.878188,0.878395
38,07/28/2022 12:49,0.878395,0.87904,0.878348,0.87904
39,07/28/2022 12:50,0.87904,0.879428,0.878873,0.878873
40,07/28/2022 12:51,0.878873,0.879351,0.878103,0.879191
41,07/28/2022 12:52,0.879191,0.879818,0.878576,0.878641
42,07/28/2022 12:53,0.878641,0.878881,0.878498,0.878555
43,07/28/2022 12:54,0.878555,0.878998,0.877705,0.878688
44,07/28/2022 12:55,0.878688,0.879064,0.878066,0.878066
45,07/28/2022 12:56,0.878066,0.878403,0.87701,0.877318
46,07/28/2022 12:57,0.877318,0.87831,0.877318,0.87831
47,07/28/2022 12:58,0.87831,0.878807,0.87831,0.87865
48,07/28/2022 12:59,0.87865,0.87865,0.8768,0.8768
49,07/28/2022 13:00,0.8768,0.878571,0.876248,0.876655
50,07/28/2022 13:01,0.876655,0.876655,0.87347,0.874356
