,minute,open,high,low,close
0,07/28/2022 12:11,1644.956666666667,1644.956666666667,1644.1933333333334,1644.2699999999998
1,07/28/2022 12:12,1644.2733333333333,1644.9833333333333,1644.2099999999998,1644.8133333333333
2,07/28/2022 12:13,1644.8100000000002,1646.206666666667,1644.8100000000002,1645.46
3,07/28/2022 12:14,1645.4633333333334,1646.3666666666668,1644.93,1646.0233333333333
4,07/28/2022 12:15,1646.0200000000002,1646.2133333333331,1644.8766666666668,1645.8700000000001
5,07/28/2022 12:16,1645.8733333333332,1646.2,1645.3,1645.6733333333334
6,07/28/2022 12:17,1645.6733333333334,1645.8466666666666,1642.5,1645.4833333333336
7,07/28/2022 12:18,1645.4833333333336,1647.1733333333334,1645.4800000000002,1646.6866666666665
8,07/28/2022 12:19,1646.6833333333334,1649.1066666666666,1646.6766666666665,1648.1933333333334
9,07/28/2022 12:20,1648.1966666666667,1648.8566666666666,1647.5766666666666,1648.2033333333336
10,07/28/2022 12:21,1648.2033333333336,1648.2466666666667,1647.18,1647.22
11,07/28/2022 12:22,1647.2166666666665,1648.006666666667,1645.13,1645.2033333333336
12,07/28/2022 12:23,1645.2033333333336,1646.66,1644.9766666666667,1646.3
13,07/28/2022 12:24,1646.3,1646.45,1645.3300000000002,1645.9833333333333
14,07/28/2022 12:25,1645.9800000000002,1646.2266666666667,1645.0133333333333,1645.0233333333333
15,07/28/2022 12:26,1645.0233333333333,1645.3799999999999,1638.9833333333333,1639.6166666666666
16,07/28/2022 12:27,1639.6433333333334,1640.53,1635.0366666666666,1635.0866666666668
17,07/28/2022 12:28,1635.0900000000001,1638.1966666666667,1634.6133333333335,1637.4533333333336
18,07/28/2022 12:29,1637.456666666667,1643.82,1637.1899999999998,1643.57
19,07/28/2022 12:30,1643.5666666666666,1643.57,1641.4466666666667,1641.5833333333333
20,07/28/2022 12:31,1641.5833333333333,1641.9966666666667,1640.793333333333,1641.26
21,07/28/2022 12:32,1641.2633333333333,1641.3866666666665,1638.3366666666668,1638.3366666666668
22,07/28/2022 12:33,1638.3366666666668,1638.4599999999998,1635.8566666666666,1636.8666666666668
23,07/28/2022 12:34,1636.8666666666668,1637.0,1633.0,1633.7699999999998
24,07/28/2022 12:35,1633.7666666666667,1637.2166666666665,1633.1933333333334,1633.7299999999998
25,07/28/2022 12:36,1633.7266666666665,1636.3433333333335,1633.53,1636.3400000000001
26,07/28/2022 12:37,1636.3633333333335,1636.3666666666668,1633.6966666666667,1633.8966666666668
27,07/28/2022 12:38,1633.8966666666668,1636.2300000000002,1630.4899999999998,1631.68
28,07/28/2022 12:39,1631.68,1635.29,1631.6433333333334,1634.426666666667
29,07/28/2022 12:40,1634.426666666667,1635.8799999999999,1633.9733333333334,1634.72
30,07/28/2022 12:41,1634.7233333333334,1638.4233333333332,1634.72,1637.4533333333336
31,07/28/2022 12:42,1637.4566666666667,1637.7,1637.013333333333,1637.0366666666666
32,07/28/2022 12:43,1637.0366666666666,1637.46,1636.4099999999999,1636.6366666666665
33,07/28/2022 12:44,1636.6366666666665,1637.6499999999999,1636.3833333333332,1636.4966666666667
34,07/28/2022 12:45,1636.4966666666667,1636.78,1634.6666666666667,1634.8966666666668
35,07/28/2022 12:46,1634.8933333333334,1635.0433333333333,1631.1133333333335,1631.6666666666667
36,07/28/2022 12:47,1631.6633333333332,1634.2366666666667,1631.0433333333333,1633.47
37,07/28/2022 12:48,1633.4666666666665,1633.7866666666666,1631.99,1632.0333333333335
38,07/28/2022 12:49,1632.0333333333335,1634.8633333333335,1632.0333333333335,1634.8566666666668
39,07/28/2022 12:50,1634.8566666666668,1635.1933333333334,1633.1933333333334,1633.466666666667
40,07/28/2022 12:51,1633.5,1634.8466666666666,1633.2033333333336,1634.0133333333333
41,07/28/2022 12:52,1634.0133333333333,1635.82,1633.5366666666666,1634.0766666666666
42,07/28/2022 12:53,1634.0766666666666,1634.7466666666667,1633.8566666666666,1634.01
43,07/28/2022 12:54,1634.01,1634.5866666666668,1633.2366666666667,1633.2366666666667
44,07/28/2022 12:55,1633.24,1634.0633333333335,1633.17,1633.1833333333334
45,07/28/2022 12:56,1633.1833333333334,1633.5566666666666,1631.3166666666666,1632.57
46,07/28/2022 12:57,1632.5666666666666,1633.4166666666667,1632.17,1632.9733333333334
47,07/28/2022 12:58,1632.9766666666667,1634.3266666666666,1632.2700000000002,1632.2766666666666
48,07/28/2022 12:59,1632.2766666666666,1633.87,1632.2366666666667,1632.8833333333332
49,07/28/2022 13:00,1632.8833333333332,1633.243333333333,1631.49,1631.72
50,07/28/2022 13:01,1631.7233333333334,1631.8466666666666,1627.6066666666666,1629.6733333333332
