,minute,open,high,low,close
0,07/28/2022 12:11,1644.9,1644.9,1644.03,1644.16
1,07/28/2022 12:12,1644.16,1644.8,1643.98,1644.59
2,07/28/2022 12:13,1644.59,1645.9,1644.59,1645.17
3,07/28/2022 12:14,1645.17,1646.2,1644.67,1645.63
4,07/28/2022 12:15,1645.63,1646.0,1644.61,1645.6
5,07/28/2022 12:16,1645.6,1645.99,1645.16,1645.54
6,07/28/2022 12:17,1645.54,1645.7,1642.3,1645.48
7,07/28/2022 12:18,1645.48,1646.9,1645.48,1646.53
8,07/28/2022 12:19,1646.53,1648.79,1646.53,1647.73
9,07/28/2022 12:20,1647.73,1648.7,1647.32,1647.73
10,07/28/2022 12:21,1647.73,1647.85,1647.06,1647.13
11,07/28/2022 12:22,1647.13,1647.89,1644.97,1644.97
12,07/28/2022 12:23,1644.97,1646.39,1644.91,1646.3
13,07/28/2022 12:24,1646.3,1646.3,1645.14,1645.54
14,07/28/2022 12:25,1645.54,1646.19,1644.67,1644.68
15,07/28/2022 12:26,1644.68,1645.23,1638.85,1639.53
16,07/28/2022 12:27,1639.6,1640.37,1635.01,1635.01
17,07/28/2022 12:28,1635.01,1638.19,1634.75,1637.4
18,07/28/2022 12:29,1637.4,1643.8,1637.21,1643.8
19,07/28/2022 12:30,1643.8,1643.8,1641.45,1641.45
20,07/28/2022 12:31,1641.45,1642.05,1640.85,1641.3
21,07/28/2022 12:32,1641.3,1641.5,1638.35,1638.35
22,07/28/2022 12:33,1638.35,1638.35,1635.68,1636.9
23,07/28/2022 12:34,1636.9,1636.99,1633.0,1633.83
24,07/28/2022 12:35,1633.83,1637.24,1633.16,1633.82
25,07/28/2022 12:36,1633.82,1636.1,1633.66,1636.1
26,07/28/2022 12:37,1636.17,1636.17,1633.63,1633.9
27,07/28/2022 12:38,1633.9,1636.18,1630.56,1631.18
28,07/28/2022 12:39,1631.18,1635.19,1631.18,1634.38
29,07/28/2022 12:40,1634.38,1635.85,1633.91,1634.69
30,07/28/2022 12:41,1634.69,1638.28,1634.69,1637.22
31,07/28/2022 12:42,1637.22,1637.49,1636.85,1636.91
32,07/28/2022 12:43,1636.91,1637.39,1636.16,1636.41
33,07/28/2022 12:44,1636.41,1637.55,1636.41,1636.6
34,07/28/2022 12:45,1636.6,1636.79,1634.78,1634.85
35,07/28/2022 12:46,1634.85,1635.04,1631.05,1631.65
36,07/28/2022 12:47,1631.65,1634.19,1630.92,1633.45
37,07/28/2022 12:48,1633.45,1633.79,1631.95,1631.95
38,07/28/2022 12:49,1631.95,1634.9,1631.95,1634.89
39,07/28/2022 12:50,1634.89,1635.14,1633.18,1633.51
40,07/28/2022 12:51,1633.51,1634.8,1632.98,1634.04
41,07/28/2022 12:52,1634.04,1635.69,1633.74,1633.74
42,07/28/2022 12:53,1633.74,1634.74,1633.74,1634.08
43,07/28/2022 12:54,1634.08,1634.69,1633.38,1633.38
44,07/28/2022 12:55,1633.38,1634.21,1633.38,1633.41
45,07/28/2022 12:56,1633.41,1633.68,1631.22,1632.7
46,07/28/2022 12:57,1632.7,1633.3,1632.3,1632.91
47,07/28/2022 12:58,1632.91,1634.29,1632.39,1632.39
48,07/28/2022 12:59,1632.39,1633.8,1632.28,1633.11
49,07/28/2022 13:00,1633.11,1633.24,1631.42,1631.54
50,07/28/2022 13:01,1631.54,1631.69,1627.7,1629.84
